country,year,sectorName,Population,GDP_USD,gdp_per_capita,NOx,SOx
Germany,1993,Pulp and paper industry,81156363.0,2078954217437.596,25616.65087724047,1.422,1.1905
Germany,1993,Railways,81156363.0,2078954217437.596,25616.65087724047,40.3404,2.51936
Germany,1993,Residential: Household and gardening (mobile),81156363.0,2078954217437.596,25616.65087724047,0.125369,0.0242014
Germany,1993,Residential: Stationary,81156363.0,2078954217437.596,25616.65087724047,91.4731,224.581
Germany,1993,Road paving with asphalt,81156363.0,2078954217437.596,25616.65087724047,0.9,1.8
Germany,1993,Road transport: Heavy duty vehicles and buses,81156363.0,2078954217437.596,25616.65087724047,569.462,32.343
Germany,1993,Road transport: Light duty vehicles,81156363.0,2078954217437.596,25616.65087724047,41.2683,4.01068
Germany,1993,Road transport: Mopeds & motorcycles,81156363.0,2078954217437.596,25616.65087724047,2.50017,0.191433
Germany,1993,Road transport: Passenger cars,81156363.0,2078954217437.596,25616.65087724047,613.814,32.2019
Germany,1993,Sewage sludge applied to soils,81156363.0,2078954217437.596,25616.65087724047,1.15246,
Germany,1993,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",81156363.0,2078954217437.596,25616.65087724047,3.82009,13.6333
Germany,1993,Stationary combustion in manufacturing industries and construction: Iron and steel,81156363.0,2078954217437.596,25616.65087724047,31.7805,27.7864
Germany,1993,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,81156363.0,2078954217437.596,25616.65087724047,1.47562,3.38505
Germany,1993,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,81156363.0,2078954217437.596,25616.65087724047,2.07136,2.66935
Germany,1993,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),81156363.0,2078954217437.596,25616.65087724047,107.767,264.856
Germany,1993,Titanium dioxide production,81156363.0,2078954217437.596,25616.65087724047,0.0315678,1.644
Germany,1993,Urine and dung deposited by grazing animals,81156363.0,2078954217437.596,25616.65087724047,7.6208,
Germany,1993,"Venting and flaring (oil, gas, combined oil and gas)",81156363.0,2078954217437.596,25616.65087724047,5.80113,9.4751
Germany,1993,Zinc production,81156363.0,2078954217437.596,25616.65087724047,,0.58185
Germany,1994,Adipic acid production,81438348.0,2215282632276.7266,27201.959355520405,0.12053,
Germany,1994,Agriculture other (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,0.000400753,
Germany,1994,Agriculture/Forestry/Fishing: National fishing,81438348.0,2215282632276.7266,27201.959355520405,0.305964,0.137705
Germany,1994,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,81438348.0,2215282632276.7266,27201.959355520405,68.1572,4.61058
Germany,1994,Agriculture/Forestry/Fishing: Stationary,81438348.0,2215282632276.7266,27201.959355520405,3.929,7.91584
Germany,1994,Aluminium production,81438348.0,2215282632276.7266,27201.959355520405,0.5034,5.23536
Germany,1994,Ammonia production,81438348.0,2215282632276.7266,27201.959355520405,2.37693,
Germany,1994,Animal manure applied to soils,81438348.0,2215282632276.7266,27201.959355520405,40.7695,
Germany,1994,Cement production,81438348.0,2215282632276.7266,27201.959355520405,37.6858,8.91493
Germany,1994,Chemical industry: Other (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,,18.8592
Germany,1994,Commercial/Institutional: Mobile,81438348.0,2215282632276.7266,27201.959355520405,8.09655,0.218056
Germany,1994,Commercial/Institutional: Stationary,81438348.0,2215282632276.7266,27201.959355520405,32.8344,49.4805
Germany,1994,Copper production,81438348.0,2215282632276.7266,27201.959355520405,,2.8836
Germany,1994,Cremation,81438348.0,2215282632276.7266,27201.959355520405,0.261952,0.0358794
Germany,1994,Domestic aviation LTO (civil),81438348.0,2215282632276.7266,27201.959355520405,2.6923,0.163428
Germany,1994,Domestic aviation cruise (civil),81438348.0,2215282632276.7266,27201.959355520405,7.54124,0.393966
Germany,1994,Forest fires,81438348.0,2215282632276.7266,27201.959355520405,0.155771,0.0373851
Germany,1994,Fugitive emission from solid fuels: Solid fuel transformation,81438348.0,2215282632276.7266,27201.959355520405,0.338533,1.51015
Germany,1994,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",81438348.0,2215282632276.7266,27201.959355520405,0.081532,0.00448
Germany,1994,Fugitive emissions oil: Refining and storage,81438348.0,2215282632276.7266,27201.959355520405,0.426059,5.22794
Germany,1994,Glass production,81438348.0,2215282632276.7266,27201.959355520405,20.4904,12.6019
Germany,1994,Inorganic N-fertilizers (includes also urea application),81438348.0,2215282632276.7266,27201.959355520405,68.4716,
Germany,1994,International aviation LTO (civil),81438348.0,2215282632276.7266,27201.959355520405,4.72443,0.308949
Germany,1994,International aviation cruise (civil),81438348.0,2215282632276.7266,27201.959355520405,55.7915,3.53244
Germany,1994,International maritime navigation,81438348.0,2215282632276.7266,27201.959355520405,114.361,87.8076
Germany,1994,Iron and steel production,81438348.0,2215282632276.7266,27201.959355520405,4.13745,9.64584
Germany,1994,Lead production,81438348.0,2215282632276.7266,27201.959355520405,,0.6806
Germany,1994,Lime production,81438348.0,2215282632276.7266,27201.959355520405,9.48389,1.45059
Germany,1994,Manufacture of solid fuels and other energy industries,81438348.0,2215282632276.7266,27201.959355520405,48.6703,321.533
Germany,1994,Manure management - Broilers,81438348.0,2215282632276.7266,27201.959355520405,0.00592024,
Germany,1994,Manure management - Dairy cattle,81438348.0,2215282632276.7266,27201.959355520405,0.726893,
Germany,1994,Manure management - Goats,81438348.0,2215282632276.7266,27201.959355520405,0.00240716,
Germany,1994,Manure management - Horses,81438348.0,2215282632276.7266,27201.959355520405,0.281745,
Germany,1994,Manure management - Laying hens,81438348.0,2215282632276.7266,27201.959355520405,0.0122887,
Germany,1994,Manure management - Non-dairy cattle,81438348.0,2215282632276.7266,27201.959355520405,0.719127,
Germany,1994,Manure management - Other animals (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,0.00707148,
Germany,1994,Manure management - Other poultry,81438348.0,2215282632276.7266,27201.959355520405,0.00244588,
Germany,1994,Manure management - Sheep,81438348.0,2215282632276.7266,27201.959355520405,0.0349172,
Germany,1994,Manure management - Swine,81438348.0,2215282632276.7266,27201.959355520405,0.327482,
Germany,1994,Manure management - Turkeys,81438348.0,2215282632276.7266,27201.959355520405,0.00437061,
Germany,1994,Mobile combustion in manufacturing industries and construction (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,18.2436,1.10965
Germany,1994,National navigation (shipping),81438348.0,2215282632276.7266,27201.959355520405,51.2554,7.4852
Germany,1994,Nitric acid production,81438348.0,2215282632276.7266,27201.959355520405,9.44641,
Germany,1994,Open burning of waste,81438348.0,2215282632276.7266,27201.959355520405,0.576425,0.012531
Germany,1994,Other natural emissions (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,1.17975,
Germany,1994,Other organic fertilisers applied to soils (including compost),81438348.0,2215282632276.7266,27201.959355520405,1.40627,
Germany,1994,Other product use (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,0.2851,0.102533
Germany,1994,Other stationary (including military),81438348.0,2215282632276.7266,27201.959355520405,1.32574,4.13523
Germany,1994,"Other, Mobile (including military, land based and recreational boats)",81438348.0,2215282632276.7266,27201.959355520405,20.4847,1.11196
Germany,1994,Petroleum refining,81438348.0,2215282632276.7266,27201.959355520405,30.6498,92.9954
Germany,1994,Pipeline transport,81438348.0,2215282632276.7266,27201.959355520405,3.70211,0.00304808
Germany,1994,Public electricity and heat production,81438348.0,2215282632276.7266,27201.959355520405,295.776,1358.82
Germany,1994,Pulp and paper industry,81438348.0,2215282632276.7266,27201.959355520405,1.44,0.852
Germany,1994,Railways,81438348.0,2215282632276.7266,27201.959355520405,37.9115,2.31195
Germany,1994,Residential: Household and gardening (mobile),81438348.0,2215282632276.7266,27201.959355520405,0.137711,0.0242014
Germany,1994,Residential: Stationary,81438348.0,2215282632276.7266,27201.959355520405,87.6009,184.976
Germany,1994,Road paving with asphalt,81438348.0,2215282632276.7266,27201.959355520405,1.035,2.07
Germany,1994,Road transport: Heavy duty vehicles and buses,81438348.0,2215282632276.7266,27201.959355520405,570.161,33.0143
Germany,1994,Road transport: Light duty vehicles,81438348.0,2215282632276.7266,27201.959355520405,40.7722,4.94246
Germany,1994,Road transport: Mopeds & motorcycles,81438348.0,2215282632276.7266,27201.959355520405,2.51634,0.187281
Germany,1994,Road transport: Passenger cars,81438348.0,2215282632276.7266,27201.959355520405,554.375,31.3185
Germany,1994,Sewage sludge applied to soils,81438348.0,2215282632276.7266,27201.959355520405,1.27142,
Germany,1994,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",81438348.0,2215282632276.7266,27201.959355520405,3.57636,10.3747
Germany,1994,Stationary combustion in manufacturing industries and construction: Iron and steel,81438348.0,2215282632276.7266,27201.959355520405,32.2289,26.504
Germany,1994,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,81438348.0,2215282632276.7266,27201.959355520405,1.26079,2.6078
Germany,1994,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,81438348.0,2215282632276.7266,27201.959355520405,2.16128,1.71209
Germany,1994,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),81438348.0,2215282632276.7266,27201.959355520405,91.4349,186.474
Germany,1994,Titanium dioxide production,81438348.0,2215282632276.7266,27201.959355520405,0.0349637,1.74
Germany,1994,Urine and dung deposited by grazing animals,81438348.0,2215282632276.7266,27201.959355520405,7.50871,
Germany,1994,"Venting and flaring (oil, gas, combined oil and gas)",81438348.0,2215282632276.7266,27201.959355520405,5.66198,9.27161
Germany,1994,Zinc production,81438348.0,2215282632276.7266,27201.959355520405,,0.55485
Germany,1995,Adipic acid production,81678051.0,2593053091306.128,31747.244939844702,0.119279,
Germany,1995,Agriculture other (please specify in the IIR),81678051.0,2593053091306.128,31747.244939844702,0.000965302,
Germany,1995,Agriculture/Forestry/Fishing: National fishing,81678051.0,2593053091306.128,31747.244939844702,0.300422,0.135224
Germany,1995,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,81678051.0,2593053091306.128,31747.244939844702,67.9675,4.59329
Germany,1995,Agriculture/Forestry/Fishing: Stationary,81678051.0,2593053091306.128,31747.244939844702,4.48751,7.62059
Germany,1995,Aluminium production,81678051.0,2593053091306.128,31747.244939844702,0.575,5.98
Germany,1995,Ammonia production,81678051.0,2593053091306.128,31747.244939844702,2.90628,
Germany,1995,Animal manure applied to soils,81678051.0,2593053091306.128,31747.244939844702,40.6852,
Germany,1995,Cement production,81678051.0,2593053091306.128,31747.244939844702,38.2306,9.04381
Germany,1995,Chemical industry: Other (please specify in the IIR),81678051.0,2593053091306.128,31747.244939844702,,23.0316
Germany,1995,Commercial/Institutional: Mobile,81678051.0,2593053091306.128,31747.244939844702,8.59455,0.235506
Germany,1995,Commercial/Institutional: Stationary,81678051.0,2593053091306.128,31747.244939844702,34.2743,54.7871
Germany,1995,Copper production,81678051.0,2593053091306.128,31747.244939844702,,2.5396
Germany,1995,Cremation,81678051.0,2593053091306.128,31747.244939844702,0.261132,0.0357672
Germany,1995,Domestic aviation LTO (civil),81678051.0,2593053091306.128,31747.244939844702,2.81981,0.171614
Germany,1995,Domestic aviation cruise (civil),81678051.0,2593053091306.128,31747.244939844702,7.9178,0.414661
Germany,1995,Forest fires,81678051.0,2593053091306.128,31747.244939844702,0.0826924,0.0198462
Germany,1995,Fugitive emission from solid fuels: Solid fuel transformation,81678051.0,2593053091306.128,31747.244939844702,0.335667,1.4721
Germany,1995,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",81678051.0,2593053091306.128,31747.244939844702,0.0841324,0.00462
Germany,1995,Fugitive emissions oil: Refining and storage,81678051.0,2593053091306.128,31747.244939844702,0.421898,4.66796
Germany,1995,Glass production,81678051.0,2593053091306.128,31747.244939844702,17.7114,10.7308
Germany,1995,Inorganic N-fertilizers (includes also urea application),81678051.0,2593053091306.128,31747.244939844702,67.9334,
Germany,1995,International aviation LTO (civil),81678051.0,2593053091306.128,31747.244939844702,5.13315,0.327892
Germany,1995,International aviation cruise (civil),81678051.0,2593053091306.128,31747.244939844702,59.04,3.64652
Germany,1995,International maritime navigation,81678051.0,2593053091306.128,31747.244939844702,115.148,88.1547
Germany,1995,Iron and steel production,81678051.0,2593053091306.128,31747.244939844702,4.63677,9.70063
Germany,1995,Lead production,81678051.0,2593053091306.128,31747.244939844702,,0.6437
Germany,1995,Lime production,81678051.0,2593053091306.128,31747.244939844702,9.69232,1.49238
Germany,1995,Manufacture of solid fuels and other energy industries,81678051.0,2593053091306.128,31747.244939844702,40.1043,87.4904
Germany,1995,Manure management - Broilers,81678051.0,2593053091306.128,31747.244939844702,0.00574179,
Germany,1995,Manure management - Dairy cattle,81678051.0,2593053091306.128,31747.244939844702,0.70802,
Germany,1995,Manure management - Goats,81678051.0,2593053091306.128,31747.244939844702,0.00253385,
Germany,1995,Manure management - Horses,81678051.0,2593053091306.128,31747.244939844702,0.294093,
Germany,1995,Manure management - Laying hens,81678051.0,2593053091306.128,31747.244939844702,0.0122442,
