country,sectorName,year,pollutantName,value,unit
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,11.0801,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,66.2004,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,33.7566,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,29.8941,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,2.41095,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,91.1262,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.00217911,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.00260252,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,38.9599,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,8.09241,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,414.748,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,3.33237,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,4.28085,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,24.1073,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,158.504,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.347133,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.155196,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,4.37256,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,45.0279,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.278979,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.310674,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.0385296,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.00750225,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,80.2042,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,43.2039,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,2.02835,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,33.7021,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,2.69142,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,117.165,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,51.2933,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,35.5484,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,90.9945,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.100073,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,10.3961,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.6903,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.0965472,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.241273,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.0130648,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.00363299,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,1.08094,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,NOx,0.5906,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,571.775,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,11.6611,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.250384,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.166377,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,347.13,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,14.589,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.0242014,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,38.7808,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.0600654,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,125.667,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,2.00601,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,28.1237,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,4.49632,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,2.35484,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.0309723,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,4.47167,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,2.92062,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.222894,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,2.82817,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,30.2082,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,205.913,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.162356,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,90.715,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,8.98358,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.00286118,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,1.36447,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.434581,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,15.0746,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.74415,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,1.3504,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,5.08717,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.00518,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,34.975,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,3.63477,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,1.665,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,2.30662,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.0128391,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,1908.76,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,522.263,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.393319,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,7.98542,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,22.4717,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,9.90953,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,7.17912,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1991,SOx,0.0212571,Gg (1000 tonnes)
Germany,National navigation (shipping),1991,NOx,51.2933,kt
Germany,National navigation (shipping),1991,SOx,8.98358,kt
Germany,Nitric acid production,1991,NOx,10.3961,kt
Germany,Open burning of waste,1991,SOx,0.0128391,kt
Germany,Open burning of waste,1991,NOx,0.5906,kt
Germany,Other natural emissions (please specify in the IIR),1991,NOx,1.21825,kt
Germany,Other organic fertilisers applied to soils (including compost),1991,NOx,0.548171,kt
Germany,Other product use (please specify in the IIR),1991,NOx,0.310674,kt
Germany,Other product use (please specify in the IIR),1991,SOx,0.0600654,kt
Germany,Other stationary (including military),1991,NOx,4.41641,kt
Germany,Other stationary (including military),1991,SOx,38.7808,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1991,NOx,24.1073,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1991,SOx,1.3504,kt
Germany,Petroleum refining,1991,NOx,32.5957,kt
Germany,Petroleum refining,1991,SOx,125.667,kt
Germany,Pipeline transport,1991,NOx,4.01097,kt
Germany,Pipeline transport,1991,SOx,0.00286118,kt
Germany,Public electricity and heat production,1991,NOx,414.748,kt
Germany,Public electricity and heat production,1991,SOx,1908.76,kt
Germany,Pulp and paper industry,1991,NOx,1.738,kt
Germany,Pulp and paper industry,1991,SOx,2.30662,kt
Germany,Railways,1991,NOx,38.9599,kt
Germany,Railways,1991,SOx,2.82817,kt
Germany,Residential: Household and gardening (mobile),1991,NOx,0.100073,kt
Germany,Residential: Household and gardening (mobile),1991,SOx,0.0242014,kt
Germany,Residential: Stationary,1991,NOx,90.9945,kt
Germany,Residential: Stationary,1991,SOx,347.13,kt
Germany,Road paving with asphalt,1991,NOx,0.8325,kt
Germany,Road paving with asphalt,1991,SOx,1.665,kt
Germany,Road transport: Heavy duty vehicles and buses,1991,NOx,508.21,kt
Germany,Road transport: Heavy duty vehicles and buses,1991,SOx,28.1237,kt
Germany,Road transport: Light duty vehicles,1991,NOx,35.5484,kt
Germany,Road transport: Light duty vehicles,1991,SOx,2.85662,kt
Germany,Road transport: Mopeds & motorcycles,1991,NOx,2.66415,kt
Germany,Road transport: Mopeds & motorcycles,1991,SOx,0.222894,kt
Germany,Road transport: Passenger cars,1991,NOx,710.132,kt
Germany,Road transport: Passenger cars,1991,SOx,30.2082,kt
Germany,Sewage sludge applied to soils,1991,NOx,1.08094,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1991,NOx,3.33237,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1991,SOx,11.6611,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1991,NOx,43.2039,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1991,SOx,34.975,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1991,NOx,1.53393,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1991,SOx,3.63477,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,1991,NOx,2.02835,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,1991,SOx,4.47167,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1991,NOx,158.504,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1991,SOx,522.263,kt
Germany,Titanium dioxide production,1991,NOx,0.034716,kt
Germany,Titanium dioxide production,1991,SOx,2.35,kt
Germany,Urine and dung deposited by grazing animals,1991,NOx,8.09241,kt
Germany,"Venting and flaring (oil, gas, combined oil and gas)",1991,NOx,6.29096,kt
Germany,"Venting and flaring (oil, gas, combined oil and gas)",1991,SOx,10.2093,kt
Germany,Zinc production,1991,SOx,0.5346,kt
Germany,Adipic acid production,1992,NOx,0.112363,kt
Germany,Agriculture other (please specify in the IIR),1992,NOx,0.000253973,kt
Germany,Agriculture/Forestry/Fishing: National fishing,1992,NOx,0.328587,kt
Germany,Agriculture/Forestry/Fishing: National fishing,1992,SOx,0.159926,kt
Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,1992,SOx,4.40602,kt
Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,1992,NOx,65.1886,kt
Germany,Agriculture/Forestry/Fishing: Stationary,1992,NOx,3.76875,kt
Germany,Agriculture/Forestry/Fishing: Stationary,1992,SOx,9.81808,kt
Germany,Aluminium production,1992,SOx,6.26912,kt
Germany,Aluminium production,1992,NOx,0.6028,kt
Germany,Ammonia production,1992,NOx,2.40371,kt
Germany,Animal manure applied to soils,1992,NOx,40.5127,kt
Germany,Cement production,1992,NOx,35.4832,kt
Germany,Cement production,1992,SOx,8.39387,kt
Germany,Chemical industry: Other (please specify in the IIR),1992,SOx,22.0701,kt
Germany,Commercial/Institutional: Mobile,1992,NOx,8.00551,kt
Germany,Commercial/Institutional: Mobile,1992,SOx,0.236533,kt
Germany,Commercial/Institutional: Stationary,1992,NOx,38.9706,kt
Germany,Commercial/Institutional: Stationary,1992,SOx,124.363,kt
Germany,Copper production,1992,SOx,2.8928,kt
Germany,Cremation,1992,NOx,0.158201,kt
Germany,Cremation,1992,SOx,0.0216688,kt
Germany,Domestic aviation LTO (civil),1992,NOx,2.89591,kt
Germany,Domestic aviation LTO (civil),1992,SOx,0.171571,kt
Germany,Domestic aviation cruise (civil),1992,NOx,8.07454,kt
Germany,Domestic aviation cruise (civil),1992,SOx,0.409149,kt
Germany,Forest fires,1992,NOx,0.687737,kt
Germany,Forest fires,1992,SOx,0.165057,kt
Germany,Fugitive emission from solid fuels: Solid fuel transformation,1992,NOx,0.344267,kt
Germany,Fugitive emission from solid fuels: Solid fuel transformation,1992,SOx,2.20024,kt
Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",1992,NOx,0.0781484,kt
Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",1992,SOx,0.0077,kt
Germany,Fugitive emissions oil: Refining and storage,1992,NOx,0.312882,kt
Germany,Fugitive emissions oil: Refining and storage,1992,SOx,4.90987,kt
Germany,Glass production,1992,NOx,26.4629,kt
Germany,Glass production,1992,SOx,13.9404,kt
Germany,Inorganic N-fertilizers (includes also urea application),1992,NOx,75.5581,kt
Germany,International aviation LTO (civil),1992,NOx,4.41808,kt
Germany,International aviation LTO (civil),1992,SOx,0.287939,kt
Germany,International aviation cruise (civil),1992,NOx,49.5992,kt
Germany,International aviation cruise (civil),1992,SOx,3.15236,kt
Germany,International maritime navigation,1992,NOx,95.7255,kt
Germany,International maritime navigation,1992,SOx,72.8899,kt
Germany,Iron and steel production,1992,NOx,4.08392,kt
Germany,Iron and steel production,1992,SOx,9.21097,kt
Germany,Lead production,1992,SOx,0.7257,kt
Germany,Lime production,1992,NOx,8.63608,kt
Germany,Lime production,1992,SOx,1.36433,kt
Germany,Manufacture of solid fuels and other energy industries,1992,SOx,460.457,kt
Germany,Manufacture of solid fuels and other energy industries,1992,NOx,68.829,kt
Germany,Manure management - Broilers,1992,NOx,0.00583225,kt
Germany,Manure management - Dairy cattle,1992,NOx,0.749272,kt
Germany,Manure management - Goats,1992,NOx,0.00228047,kt
Germany,Manure management - Horses,1992,NOx,0.250788,kt
Germany,Manure management - Laying hens,1992,NOx,0.011935,kt
Germany,Manure management - Non-dairy cattle,1992,NOx,0.70323,kt
Germany,Manure management - Other animals (please specify in the IIR),1992,NOx,0.00734821,kt
Germany,Manure management - Other poultry,1992,NOx,0.00238882,kt
Germany,Manure management - Sheep,1992,NOx,0.0357263,kt
Germany,Manure management - Swine,1992,NOx,0.345982,kt
Germany,Manure management - Turkeys,1992,NOx,0.00383896,kt
Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),1992,NOx,20.0619,kt
Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),1992,SOx,1.21018,kt
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,364.414,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,32.5591,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,38.0622,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,95.7255,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,8.00551,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,65.1886,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.328587,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,5.44147,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,2.40371,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1685.66,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,114.013,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,29.4145,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,4.20853,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.409149,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,8.3948,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,9.81808,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,2.20024,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.0077,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1.36433,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1.726,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1.95,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1.6085,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.687737,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,68.829,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,2.06322,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,20.0619,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,26.4629,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.112363,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,4.08392,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,1.486,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.0781484,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,35.4832,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.70323,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.0357263,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,10.0788,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.250788,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.011935,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.00583225,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,1.03351,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.585875,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.00734821,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.158201,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,1.0175,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,1.70876,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,49.5992,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,22.2808,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.312882,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.975,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,2.89591,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,657.101,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,2.79487,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,39.3814,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,7.75732,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,3.78884,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,4.015,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,85.0735,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.344267,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,8.63608,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,3.76875,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.292757,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.749272,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.00228047,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.00238882,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.783676,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,33.9303,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,130.741,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,4.41808,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,8.07454,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,52.5,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,38.9706,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.112775,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,551.779,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,3.25208,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.6028,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.00383896,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.000253973,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.0333704,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,0.345982,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,75.5581,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,NOx,40.5127,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.165057,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,14.667,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.171571,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,1.21018,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,72.8899,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.0028287,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,4.40602,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.159926,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,9.0116,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,4.90987,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.53865,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.0919838,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,3.89852,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,31.2513,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,2.69424,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.236533,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,0.7257,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1992,SOx,2.8928,Gg (1000 tonnes)
